user_id,seq_id,group_grade,max_seq_grade,seq_grade,chapter_id
2356546,6-2,0.00666666666667,0.00666666666667,1.0,6
2356546,7-1,0.00916666666667,0.01,0.916666666667,7
2356546,7-2,0.01,0.01,1.0,7
2356546,7-4,0.04,0.04,1.0,7
2356546,8-0,0.01,0.01,1.0,8
2356546,8-1,0.01,0.01,1.0,8
2356546,8-2,0.036,0.04,0.9,8
2356546,9-0,0.01,0.01,1.0,9
2356546,9-1,0.01,0.01,1.0,9
2357985,1-0,0.0,0.0,,1
2357985,1-3,0.01,0.02,0.5,1
2357985,1-5,0.04,0.04,1.0,1
2357985,10-0,0.01,0.01,1.0,10
2357985,10-1,0.01,0.01,1.0,10
2357985,11-1,0.14,0.14,1.0,11
2357985,11-2,0.06,0.06,1.0,11
2357985,12-1,0.352,0.4,0.88,12
2357985,2-0,0.005,0.005,1.0,2
2357985,2-1,0.005,0.005,1.0,2
2357985,2-3,0.005,0.005,1.0,2
2357985,2-4,0.0,0.005,0.0,2
2357985,2-6,0.04,0.04,1.0,2
2357985,3-1,0.00666666666667,0.00666666666667,1.0,3
2357985,3-4,0.00666666666667,0.00666666666667,1.0,3
2357985,3-5,0.00666666666667,0.00666666666667,1.0,3
2357985,3-6,0.04,0.04,1.0,3
2357985,4-0,0.0,0.005,0.0,4
2357985,4-2,0.0,0.005,0.0,4
2357985,4-4,0.005,0.005,1.0,4
2357985,4-5,0.005,0.005,1.0,4
2357985,5-0,0.00666666666667,0.00666666666667,1.0,5
2357985,5-1,0.00333333333333,0.00666666666667,0.5,5
2357985,5-2,0.00666666666667,0.00666666666667,1.0,5
2357985,5-4,0.04,0.04,1.0,5
2357985,6-0,0.00666666666667,0.00666666666667,1.0,6
2357985,6-1,0.00666666666667,0.00666666666667,1.0,6
2357985,6-2,0.00666666666667,0.00666666666667,1.0,6
2357985,7-1,0.01,0.01,1.0,7
2357985,7-2,0.01,0.01,1.0,7
2357985,7-4,0.04,0.04,1.0,7
2357985,8-0,0.005,0.01,0.5,8
2357985,8-1,0.01,0.01,1.0,8
2357985,8-2,0.04,0.04,1.0,8
2357985,9-0,0.01,0.01,1.0,9
2357985,9-1,0.01,0.01,1.0,9
2358392,1-0,0.0,0.0,,1
2358392,1-2,0.0,0.0,,1
2358392,1-3,0.01,0.02,0.5,1
2358392,1-5,0.04,0.04,1.0,1
2358392,11-1,0.14,0.14,1.0,11
2358392,11-2,0.06,0.06,1.0,11
2358392,12-1,0.352,0.4,0.88,12
2358392,2-0,0.002,0.005,0.4,2
2358392,2-1,0.0,0.005,0.0,2
2358392,2-3,0.005,0.005,1.0,2
2358392,2-4,0.0,0.005,0.0,2
2358392,2-6,0.04,0.04,1.0,2
2358392,3-1,0.00666666666667,0.00666666666667,1.0,3
2358392,3-4,0.00666666666667,0.00666666666667,1.0,3
2358392,3-5,0.00666666666667,0.00666666666667,1.0,3
2358392,3-6,0.04,0.04,1.0,3
2358392,4-0,0.005,0.005,1.0,4
2358392,4-2,0.005,0.005,1.0,4
2358392,4-4,0.005,0.005,1.0,4
2358392,4-5,0.005,0.005,1.0,4
2358392,5-0,0.00666666666667,0.00666666666667,1.0,5
2358392,5-1,0.00666666666667,0.00666666666667,1.0,5
2358392,5-2,0.00666666666667,0.00666666666667,1.0,5
2358392,5-4,0.04,0.04,1.0,5
2358392,6-0,0.00666666666667,0.00666666666667,1.0,6
2358392,6-1,0.00666666666667,0.00666666666667,1.0,6
2358392,6-2,0.00666666666667,0.00666666666667,1.0,6
2358392,7-1,0.00666666666667,0.01,0.666666666667,7
2358392,7-2,0.01,0.01,1.0,7
2358392,7-4,0.04,0.04,1.0,7
2358392,8-0,0.005,0.01,0.5,8
2358392,8-1,0.01,0.01,1.0,8
2358392,8-2,0.04,0.04,1.0,8
2358392,9-0,0.01,0.01,1.0,9
2358392,9-1,0.01,0.01,1.0,9
2359419,1-0,0.0,0.0,,1
2359419,1-2,0.0,0.0,,1
2359419,1-3,0.01,0.02,0.5,1
2359419,1-5,0.04,0.04,1.0,1
2359419,2-0,0.005,0.005,1.0,2
2359419,2-1,0.005,0.005,1.0,2
2359419,2-3,0.005,0.005,1.0,2
2359419,2-4,0.005,0.005,1.0,2
2359419,2-6,0.00666666666667,0.04,0.166666666667,2
2359629,1-0,0.0,0.0,,1
2359629,1-2,0.0,0.0,,1
2359629,1-3,0.01,0.02,0.5,1
2359629,1-5,0.04,0.04,1.0,1
2359629,2-0,0.005,0.005,1.0,2
2359629,2-1,0.005,0.005,1.0,2
2359629,2-3,0.005,0.005,1.0,2
2359629,2-4,0.005,0.005,1.0,2
2359629,2-6,0.04,0.04,1.0,2
2359629,6-2,0.00333333333333,0.00666666666667,0.5,6
2361192,1-2,0.0,0.0,,1
2361192,11-1,0.0,0.14,0.0,11
2361192,11-2,0.06,0.06,1.0,11
2361857,1-5,0.04,0.04,1.0,1
2361857,10-0,0.01,0.01,1.0,10
2361857,10-1,0.01,0.01,1.0,10
2361857,11-1,0.14,0.14,1.0,11
2361857,11-2,0.06,0.06,1.0,11
2361857,12-1,0.336,0.4,0.84,12
2361857,2-0,0.005,0.005,1.0,2
2361857,2-1,0.005,0.005,1.0,2
2361857,2-3,0.005,0.005,1.0,2
2361857,2-4,0.0,0.005,0.0,2
2361857,2-6,0.0266666666667,0.04,0.666666666667,2
2361857,3-1,0.00666666666667,0.00666666666667,1.0,3
2361857,3-4,0.00666666666667,0.00666666666667,1.0,3
2361857,3-5,0.00666666666667,0.00666666666667,1.0,3
2361857,3-6,0.04,0.04,1.0,3
2361857,4-0,0.005,0.005,1.0,4
2361857,4-2,0.005,0.005,1.0,4
2361857,4-4,0.005,0.005,1.0,4
2361857,4-5,0.005,0.005,1.0,4
2361857,5-0,0.00666666666667,0.00666666666667,1.0,5
2361857,5-1,0.00333333333333,0.00666666666667,0.5,5
2361857,5-2,0.00666666666667,0.00666666666667,1.0,5
2361857,5-4,0.04,0.04,1.0,5
2361857,6-0,0.00666666666667,0.00666666666667,1.0,6
2361857,6-1,0.00666666666667,0.00666666666667,1.0,6
2361857,6-2,0.00666666666667,0.00666666666667,1.0,6
2361857,7-1,0.01,0.01,1.0,7
2361857,7-2,0.01,0.01,1.0,7
2361857,7-4,0.04,0.04,1.0,7
2361857,8-0,0.005,0.01,0.5,8
2361857,8-1,0.01,0.01,1.0,8
2361857,8-2,0.04,0.04,1.0,8
2361857,9-0,0.01,0.01,1.0,9
2361857,9-1,0.01,0.01,1.0,9
2363188,1-3,0.01,0.02,0.5,1
2363188,1-5,0.04,0.04,1.0,1
2363188,2-0,0.005,0.005,1.0,2
2363188,2-1,0.005,0.005,1.0,2
2363188,2-3,0.005,0.005,1.0,2
2363188,2-4,0.005,0.005,1.0,2
2363188,2-6,0.04,0.04,1.0,2
2365046,1-0,0.0,0.0,,1
2365046,1-2,0.0,0.0,,1
2365046,1-3,0.01,0.02,0.5,1
2365046,1-5,0.04,0.04,1.0,1
2365046,2-0,0.005,0.005,1.0,2
2365046,2-1,0.005,0.005,1.0,2
2365046,2-3,0.005,0.005,1.0,2
2365046,2-4,0.005,0.005,1.0,2
2365046,2-6,0.04,0.04,1.0,2
2365046,3-1,0.00666666666667,0.00666666666667,1.0,3
2365046,3-4,0.00666666666667,0.00666666666667,1.0,3
2365046,3-5,0.00666666666667,0.00666666666667,1.0,3
2365046,3-6,0.04,0.04,1.0,3
2365046,4-0,0.0,0.005,0.0,4
2365046,4-2,0.0,0.005,0.0,4
2365046,4-4,0.0,0.005,0.0,4
2365046,4-5,0.0,0.005,0.0,4
2365610,1-5,0.0266666666667,0.04,0.666666666667,1
2365610,2-6,0.02,0.04,0.5,2
2366306,1-0,0.0,0.0,,1
2366306,1-2,0.0,0.0,,1
2366306,1-3,0.01,0.02,0.5,1
2366306,1-5,0.04,0.04,1.0,1
2366306,2-0,0.005,0.005,1.0,2
2366306,2-1,0.005,0.005,1.0,2
2366306,2-3,0.005,0.005,1.0,2
2366306,2-4,0.005,0.005,1.0,2
2366306,3-1,0.00666666666667,0.00666666666667,1.0,3
2368597,1-2,0.0,0.0,,1
2368597,1-3,0.01,0.02,0.5,1
2368597,1-5,0.04,0.04,1.0,1
2368597,2-1,0.005,0.005,1.0,2
2368597,2-3,0.005,0.005,1.0,2
2369005,1-0,0.0,0.0,,1
2369005,1-2,0.0,0.0,,1
2369005,1-3,0.01,0.02,0.5,1
2369005,1-5,0.04,0.04,1.0,1
2369005,2-0,0.005,0.005,1.0,2
2369005,2-1,0.005,0.005,1.0,2
2369005,2-3,0.005,0.005,1.0,2
2369005,2-4,0.0,0.005,0.0,2
2369005,2-6,0.04,0.04,1.0,2
2369005,3-1,0.00666666666667,0.00666666666667,1.0,3
2369005,3-4,0.00666666666667,0.00666666666667,1.0,3
2369005,3-5,0.00666666666667,0.00666666666667,1.0,3
2369005,4-0,0.005,0.005,1.0,4
2369384,2-0,0.005,0.005,1.0,2
2369384,2-1,0.005,0.005,1.0,2
2369384,2-3,0.005,0.005,1.0,2
2369384,2-4,0.0,0.005,0.0,2
2369384,2-6,0.04,0.04,1.0,2
2369384,3-1,0.00666666666667,0.00666666666667,1.0,3
2369384,3-4,0.00666666666667,0.00666666666667,1.0,3
2369384,5-0,0.00666666666667,0.00666666666667,1.0,5
2369384,5-1,0.00666666666667,0.00666666666667,1.0,5
2369384,5-2,0.00666666666667,0.00666666666667,1.0,5
2369973,1-0,0.0,0.0,,1
2369973,1-2,0.0,0.0,,1
2369973,1-3,0.01,0.02,0.5,1
2369973,1-5,0.04,0.04,1.0,1
2369973,2-1,0.0,0.005,0.0,2
2369973,2-3,0.005,0.005,1.0,2
2369973,2-4,0.005,0.005,1.0,2
2369973,2-6,0.04,0.04,1.0,2
2369973,3-1,0.00666666666667,0.00666666666667,1.0,3
2369973,3-4,0.00666666666667,0.00666666666667,1.0,3
2369973,3-5,0.00666666666667,0.00666666666667,1.0,3
2369973,3-6,0.04,0.04,1.0,3
2369973,4-0,0.005,0.005,1.0,4
2369973,4-2,0.0,0.005,0.0,4
2369973,4-4,0.005,0.005,1.0,4
2369973,4-5,0.005,0.005,1.0,4
2369973,5-0,0.00666666666667,0.00666666666667,1.0,5
2369973,5-1,0.00666666666667,0.00666666666667,1.0,5
2370577,1-2,0.0,0.0,,1
2370577,1-3,0.01,0.02,0.5,1
2370577,1-5,0.04,0.04,1.0,1
2370577,2-1,0.005,0.005,1.0,2
2370577,2-3,0.005,0.005,1.0,2
2370577,2-4,0.0,0.005,0.0,2
2373932,4-0,0.0,0.005,0.0,4
2373932,4-2,0.0,0.005,0.0,4
2373932,4-4,0.0,0.005,0.0,4
2373932,4-5,0.0,0.005,0.0,4
2373932,5-0,0.0,0.00666666666667,0.0,5
2373932,5-1,0.00666666666667,0.00666666666667,1.0,5
2373932,5-2,0.00666666666667,0.00666666666667,1.0,5
2373932,5-4,0.0,0.04,0.0,5
2374909,1-0,0.0,0.0,,1
2374909,1-2,0.0,0.0,,1
2374909,1-3,0.0,0.02,0.0,1
2374909,1-5,0.04,0.04,1.0,1
2374909,2-0,0.005,0.005,1.0,2
2374909,2-1,0.005,0.005,1.0,2
2374909,2-3,0.005,0.005,1.0,2
2374909,2-4,0.0,0.005,0.0,2
2374909,2-6,0.0266666666667,0.04,0.666666666667,2
2374909,3-1,0.0,0.00666666666667,0.0,3
2374909,3-4,0.00666666666667,0.00666666666667,1.0,3
2374909,3-5,0.00666666666667,0.00666666666667,1.0,3
2374909,3-6,0.0,0.04,0.0,3
2374909,4-0,0.0,0.005,0.0,4
2374909,4-2,0.005,0.005,1.0,4
2374909,4-4,0.005,0.005,1.0,4
2374909,4-5,0.005,0.005,1.0,4
2374937,1-0,0.0,0.0,,1
2374937,1-2,0.0,0.0,,1
2374937,1-3,0.02,0.02,1.0,1
2374937,1-5,0.04,0.04,1.0,1
2374937,2-0,0.005,0.005,1.0,2
2374937,2-1,0.005,0.005,1.0,2
2374937,2-3,0.0,0.005,0.0,2
2374937,2-4,0.0,0.005,0.0,2
2374937,2-6,0.04,0.04,1.0,2
2374937,3-1,0.00666666666667,0.00666666666667,1.0,3
2374937,3-4,0.00666666666667,0.00666666666667,1.0,3
2374937,3-5,0.00333333333333,0.00666666666667,0.5,3
2374937,3-6,0.04,0.04,1.0,3
2374937,4-0,0.0,0.005,0.0,4
2374937,4-2,0.0,0.005,0.0,4
2374937,4-4,0.005,0.005,1.0,4
2374937,4-5,0.005,0.005,1.0,4
2374937,5-0,0.00666666666667,0.00666666666667,1.0,5
2374937,5-1,0.00333333333333,0.00666666666667,0.5,5
2374937,5-2,0.00666666666667,0.00666666666667,1.0,5
2374937,6-0,0.00666666666667,0.00666666666667,1.0,6
2374937,6-1,0.00333333333333,0.00666666666667,0.5,6
2374937,6-2,0.00666666666667,0.00666666666667,1.0,6
2374937,7-1,0.01,0.01,1.0,7
2375508,1-0,0.0,0.0,,1
2375508,1-3,0.02,0.02,1.0,1
2375508,1-5,0.0,0.04,0.0,1
2375508,2-1,0.005,0.005,1.0,2
2375508,2-3,0.005,0.005,1.0,2
2375508,2-4,0.0,0.005,0.0,2
2376549,1-3,0.01,0.02,0.5,1
2376549,1-5,0.04,0.04,1.0,1
2376549,10-0,0.01,0.01,1.0,10
2376549,10-1,0.01,0.01,1.0,10
2376549,11-1,0.14,0.14,1.0,11
2376549,11-2,0.06,0.06,1.0,11
2376549,12-1,0.36,0.4,0.9,12
2376549,2-0,0.005,0.005,1.0,2
2376549,2-1,0.0,0.005,0.0,2
2376549,2-3,0.005,0.005,1.0,2
2376549,2-4,0.005,0.005,1.0,2
2376549,2-6,0.04,0.04,1.0,2
2376549,3-1,0.00666666666667,0.00666666666667,1.0,3
2376549,3-4,0.00666666666667,0.00666666666667,1.0,3
2376549,3-5,0.00666666666667,0.00666666666667,1.0,3
2376549,3-6,0.04,0.04,1.0,3
2376549,4-0,0.005,0.005,1.0,4
2376549,4-2,0.0,0.005,0.0,4
2376549,4-4,0.005,0.005,1.0,4
2376549,4-5,0.005,0.005,1.0,4
2376549,5-0,0.00666666666667,0.00666666666667,1.0,5
2376549,5-1,0.00666666666667,0.00666666666667,1.0,5
2376549,5-2,0.0,0.00666666666667,0.0,5
2376549,5-4,0.04,0.04,1.0,5
2376549,6-0,0.00666666666667,0.00666666666667,1.0,6
2376549,6-1,0.00666666666667,0.00666666666667,1.0,6
2376549,6-2,0.00333333333333,0.00666666666667,0.5,6
2376549,7-1,0.01,0.01,1.0,7
2376549,7-2,0.01,0.01,1.0,7
2376549,8-0,0.01,0.01,1.0,8
2376549,8-1,0.01,0.01,1.0,8
2376549,8-2,0.04,0.04,1.0,8
2376549,9-0,0.01,0.01,1.0,9
2376549,9-1,0.01,0.01,1.0,9
2377043,1-0,0.0,0.0,,1
2377043,1-2,0.0,0.0,,1
2377043,1-3,0.02,0.02,1.0,1
2377043,1-5,0.04,0.04,1.0,1
2377043,2-0,0.005,0.005,1.0,2
2377043,2-1,0.0,0.005,0.0,2
2377043,2-3,0.005,0.005,1.0,2
2377043,2-4,0.005,0.005,1.0,2
2377043,2-6,0.04,0.04,1.0,2
2377043,3-1,0.00666666666667,0.00666666666667,1.0,3
2377043,3-4,0.0,0.00666666666667,0.0,3
2377043,3-5,0.00333333333333,0.00666666666667,0.5,3
2377043,3-6,0.0217142857143,0.04,0.542857142857,3
2377043,4-0,0.005,0.005,1.0,4
2377043,4-2,0.0,0.005,0.0,4
2377043,4-4,0.0,0.005,0.0,4
2377043,4-5,0.005,0.005,1.0,4
2377043,5-0,0.00666666666667,0.00666666666667,1.0,5
2379619,10-0,0.01,0.01,1.0,10
2379619,12-1,0.192,0.4,0.48,12
2379845,1-2,0.0,0.0,,1
2379845,4-2,0.0,0.005,0.0,4
2379845,4-4,0.0,0.005,0.0,4
2380329,1-0,0.0,0.0,,1
2380329,1-2,0.0,0.0,,1
2380329,1-3,0.01,0.02,0.5,1
2380329,1-5,0.04,0.04,1.0,1
2380329,10-0,0.01,0.01,1.0,10
2380329,10-1,0.01,0.01,1.0,10
2380329,12-1,0.192,0.4,0.48,12
2380329,2-0,0.003,0.005,0.6,2
2380329,2-1,0.005,0.005,1.0,2
2380329,2-3,0.005,0.005,1.0,2
2380329,2-4,0.0,0.005,0.0,2
2380329,2-6,0.04,0.04,1.0,2
2380329,3-1,0.00666666666667,0.00666666666667,1.0,3
2380329,3-4,0.00666666666667,0.00666666666667,1.0,3
2380329,3-5,0.00666666666667,0.00666666666667,1.0,3
2380329,3-6,0.04,0.04,1.0,3
2380329,4-0,0.005,0.005,1.0,4
2380329,4-2,0.0,0.005,0.0,4
2380329,4-4,0.0,0.005,0.0,4
2380329,4-5,0.005,0.005,1.0,4
2380329,5-0,0.00666666666667,0.00666666666667,1.0,5
2380329,5-1,0.00666666666667,0.00666666666667,1.0,5
2380329,5-2,0.00666666666667,0.00666666666667,1.0,5
2380329,5-4,0.04,0.04,1.0,5
2380329,6-0,0.00666666666667,0.00666666666667,1.0,6
2380329,6-1,0.00333333333333,0.00666666666667,0.5,6
2380329,6-2,0.00666666666667,0.00666666666667,1.0,6
2380329,7-1,0.01,0.01,1.0,7
2380329,7-2,0.01,0.01,1.0,7
2380329,7-4,0.02,0.04,0.5,7
2380329,8-0,0.01,0.01,1.0,8
2380329,8-1,0.01,0.01,1.0,8
2380329,9-0,0.01,0.01,1.0,9
2380329,9-1,0.01,0.01,1.0,9
2381282,10-0,0.01,0.01,1.0,10
2381282,10-1,0.006,0.01,0.6,10
2381282,12-1,0.36,0.4,0.9,12
2381282,2-0,0.005,0.005,1.0,2
2381282,2-1,0.005,0.005,1.0,2
2381282,2-3,0.005,0.005,1.0,2
2381282,2-4,0.005,0.005,1.0,2
2381282,2-6,0.04,0.04,1.0,2
2381282,3-4,0.00666666666667,0.00666666666667,1.0,3
2381282,3-5,0.00666666666667,0.00666666666667,1.0,3
2381282,3-6,0.04,0.04,1.0,3
2381282,4-0,0.005,0.005,1.0,4
2381282,4-2,0.005,0.005,1.0,4
2381282,4-4,0.005,0.005,1.0,4
2381282,4-5,0.005,0.005,1.0,4
2381818,1-0,0.0,0.0,,1
2381818,1-2,0.0,0.0,,1
2381818,1-3,0.0,0.02,0.0,1
2381818,1-5,0.04,0.04,1.0,1
2381818,2-0,0.005,0.005,1.0,2
2381818,2-1,0.005,0.005,1.0,2
2381818,2-3,0.005,0.005,1.0,2
2381818,2-4,0.005,0.005,1.0,2
2381818,2-6,0.0266666666667,0.04,0.666666666667,2
2381818,3-1,0.00666666666667,0.00666666666667,1.0,3
2381818,3-4,0.00666666666667,0.00666666666667,1.0,3
2381818,3-5,0.00666666666667,0.00666666666667,1.0,3
2381818,3-6,0.0342857142857,0.04,0.857142857143,3
2381818,4-0,0.0,0.005,0.0,4
2381818,4-2,0.0,0.005,0.0,4
2381818,4-4,0.0,0.005,0.0,4
2381818,4-5,0.005,0.005,1.0,4
2381818,5-0,0.0,0.00666666666667,0.0,5
2382329,1-2,0.0,0.0,,1
2382329,1-3,0.02,0.02,1.0,1
2382329,1-5,0.04,0.04,1.0,1
2382329,10-0,0.01,0.01,1.0,10
2382329,10-1,0.01,0.01,1.0,10
2382329,12-1,0.344,0.4,0.86,12
2382329,2-0,0.005,0.005,1.0,2
2382329,2-1,0.005,0.005,1.0,2
2382329,2-3,0.005,0.005,1.0,2
2382329,2-4,0.005,0.005,1.0,2
2382329,2-6,0.04,0.04,1.0,2
2382329,3-1,0.00666666666667,0.00666666666667,1.0,3
2382329,3-4,0.00666666666667,0.00666666666667,1.0,3
2382329,3-5,0.00666666666667,0.00666666666667,1.0,3
2382329,3-6,0.04,0.04,1.0,3
2382329,4-0,0.005,0.005,1.0,4
2382329,4-2,0.005,0.005,1.0,4
2382329,4-4,0.005,0.005,1.0,4
2382329,4-5,0.005,0.005,1.0,4
2382329,5-0,0.00666666666667,0.00666666666667,1.0,5
2382329,5-1,0.00666666666667,0.00666666666667,1.0,5
2382329,5-2,0.00666666666667,0.00666666666667,1.0,5
2382329,5-4,0.04,0.04,1.0,5
2382329,6-0,0.00666666666667,0.00666666666667,1.0,6
2382329,6-1,0.00666666666667,0.00666666666667,1.0,6
2382329,6-2,0.00666666666667,0.00666666666667,1.0,6
2382329,7-1,0.01,0.01,1.0,7
2382329,7-2,0.01,0.01,1.0,7
2382329,7-4,0.04,0.04,1.0,7
2382329,8-0,0.0,0.01,0.0,8
2382329,8-1,0.01,0.01,1.0,8
2382329,8-2,0.04,0.04,1.0,8
2382329,9-0,0.01,0.01,1.0,9
2382329,9-1,0.01,0.01,1.0,9
2382900,1-0,0.0,0.0,,1
2382900,1-2,0.0,0.0,,1
2382900,1-3,0.02,0.02,1.0,1
2382900,1-5,0.04,0.04,1.0,1
2382900,2-0,0.005,0.005,1.0,2
2382900,2-1,0.005,0.005,1.0,2
2382900,2-3,0.005,0.005,1.0,2
2382900,2-4,0.0,0.005,0.0,2
2382900,2-6,0.04,0.04,1.0,2
2382900,3-1,0.00666666666667,0.00666666666667,1.0,3
2382900,3-4,0.00666666666667,0.00666666666667,1.0,3
2382900,3-5,0.00666666666667,0.00666666666667,1.0,3
2382900,3-6,0.04,0.04,1.0,3
2382900,4-0,0.005,0.005,1.0,4
2382900,4-2,0.0,0.005,0.0,4
2382900,4-4,0.005,0.005,1.0,4
2382900,4-5,0.005,0.005,1.0,4
2382900,5-0,0.00666666666667,0.00666666666667,1.0,5
2382900,5-1,0.00666666666667,0.00666666666667,1.0,5
2382900,5-2,0.00666666666667,0.00666666666667,1.0,5
2382900,5-4,0.04,0.04,1.0,5
2382900,6-0,0.00666666666667,0.00666666666667,1.0,6
2382900,6-1,0.00666666666667,0.00666666666667,1.0,6
2382900,6-2,0.00666666666667,0.00666666666667,1.0,6
2382900,7-1,0.01,0.01,1.0,7
2382900,7-2,0.01,0.01,1.0,7
2382900,8-0,0.01,0.01,1.0,8
2385342,1-0,0.0,0.0,,1
2385342,1-2,0.0,0.0,,1
2385342,1-3,0.01,0.02,0.5,1
2385342,1-5,0.04,0.04,1.0,1
2385342,2-0,0.001,0.005,0.2,2
2385342,2-1,0.005,0.005,1.0,2
2385342,2-3,0.005,0.005,1.0,2
2385342,2-4,0.005,0.005,1.0,2
2385342,2-6,0.0,0.04,0.0,2
2385342,3-1,0.00666666666667,0.00666666666667,1.0,3
2385342,3-4,0.0,0.00666666666667,0.0,3
2385342,4-0,0.0,0.005,0.0,4
2385342,4-2,0.005,0.005,1.0,4
2385342,4-5,0.0,0.005,0.0,4
2385900,1-0,0.0,0.0,,1
2385900,1-2,0.0,0.0,,1
2385900,1-3,0.01,0.02,0.5,1
2385900,1-5,0.0266666666667,0.04,0.666666666667,1
2385900,2-0,0.001,0.005,0.2,2
2385900,2-1,0.005,0.005,1.0,2
2385900,2-3,0.005,0.005,1.0,2
2385900,2-4,0.0,0.005,0.0,2
2385900,2-6,0.04,0.04,1.0,2
2385900,3-1,0.00666666666667,0.00666666666667,1.0,3
2385900,3-4,0.00666666666667,0.00666666666667,1.0,3
2385900,3-5,0.00666666666667,0.00666666666667,1.0,3
2385900,3-6,0.0165714285714,0.04,0.414285714286,3
2385900,4-0,0.005,0.005,1.0,4
2385900,5-0,0.00666666666667,0.00666666666667,1.0,5
2385900,5-1,0.00666666666667,0.00666666666667,1.0,5
2385900,5-2,0.00666666666667,0.00666666666667,1.0,5
2385900,6-0,0.00333333333333,0.00666666666667,0.5,6
2385900,6-1,0.00666666666667,0.00666666666667,1.0,6
2385900,6-2,0.00333333333333,0.00666666666667,0.5,6
2385900,7-1,0.01,0.01,1.0,7
2386304,1-0,0.0,0.0,,1
2386304,1-3,0.01,0.02,0.5,1
2386304,1-5,0.04,0.04,1.0,1
2386304,2-0,0.005,0.005,1.0,2
2386304,2-1,0.005,0.005,1.0,2
2386304,2-3,0.005,0.005,1.0,2
2386304,2-4,0.0,0.005,0.0,2
2386304,2-6,0.02,0.04,0.5,2
2386304,4-0,0.0,0.005,0.0,4
2386304,4-2,0.0,0.005,0.0,4
2386304,4-4,0.0,0.005,0.0,4
2386304,4-5,0.0,0.005,0.0,4
2386809,1-0,0.0,0.0,,1
2386809,1-2,0.0,0.0,,1
2386809,1-3,0.02,0.02,1.0,1
2386809,1-5,0.04,0.04,1.0,1
2386809,2-0,0.005,0.005,1.0,2
2386809,2-1,0.005,0.005,1.0,2
2386809,2-3,0.005,0.005,1.0,2
2386809,2-4,0.0,0.005,0.0,2
2386809,2-6,0.04,0.04,1.0,2
2386809,3-1,0.00666666666667,0.00666666666667,1.0,3
2386809,3-4,0.00666666666667,0.00666666666667,1.0,3
2386809,3-5,0.00666666666667,0.00666666666667,1.0,3
2386809,3-6,0.04,0.04,1.0,3
2387100,1-0,0.0,0.0,,1
2387100,1-2,0.0,0.0,,1
2387100,2-0,0.003,0.005,0.6,2
2389342,1-0,0.0,0.0,,1
2389342,1-2,0.0,0.0,,1
2389342,1-3,0.01,0.02,0.5,1
2389342,1-5,0.04,0.04,1.0,1
2389342,10-0,0.01,0.01,1.0,10
2389342,10-1,0.01,0.01,1.0,10
2389342,11-1,0.12,0.14,0.857142857143,11
2389342,11-2,0.06,0.06,1.0,11
2389342,12-1,0.328,0.4,0.82,12
2389342,2-0,0.005,0.005,1.0,2
2389342,2-1,0.005,0.005,1.0,2
2389342,2-3,0.005,0.005,1.0,2
2389342,2-4,0.005,0.005,1.0,2
2389342,2-6,0.04,0.04,1.0,2
2389342,3-1,0.00666666666667,0.00666666666667,1.0,3
2389342,3-4,0.00666666666667,0.00666666666667,1.0,3
2389342,3-5,0.00666666666667,0.00666666666667,1.0,3
2389342,3-6,0.04,0.04,1.0,3
2389342,4-0,0.005,0.005,1.0,4
2389342,4-2,0.0,0.005,0.0,4
2389342,4-4,0.005,0.005,1.0,4
2389342,4-5,0.005,0.005,1.0,4
2389342,5-0,0.00666666666667,0.00666666666667,1.0,5
2389342,5-1,0.00666666666667,0.00666666666667,1.0,5
2389342,5-2,0.00666666666667,0.00666666666667,1.0,5
2389342,5-4,0.04,0.04,1.0,5
2389342,6-0,0.00666666666667,0.00666666666667,1.0,6
2389342,6-1,0.00666666666667,0.00666666666667,1.0,6
2389342,6-2,0.00666666666667,0.00666666666667,1.0,6
2389342,8-0,0.01,0.01,1.0,8
2389342,8-1,0.01,0.01,1.0,8
2389342,8-2,0.04,0.04,1.0,8
2389342,9-0,0.01,0.01,1.0,9
2389342,9-1,0.01,0.01,1.0,9
2391444,1-0,0.0,0.0,,1
2391444,1-3,0.01,0.02,0.5,1
2391444,1-5,0.0,0.04,0.0,1
2391444,2-0,0.0,0.005,0.0,2
2391444,2-1,0.0,0.005,0.0,2
2391444,2-3,0.005,0.005,1.0,2
2391444,2-4,0.005,0.005,1.0,2
2391444,2-6,0.0,0.04,0.0,2
2391444,3-1,0.0,0.00666666666667,0.0,3
2391444,3-4,0.00666666666667,0.00666666666667,1.0,3
2391444,3-5,0.00166666666667,0.00666666666667,0.25,3
2391444,3-6,0.0,0.04,0.0,3
2391444,4-0,0.0,0.005,0.0,4
2391444,4-2,0.0,0.005,0.0,4
2391444,7-1,0.00333333333333,0.01,0.333333333333,7
2391444,7-2,0.0,0.01,0.0,7
2391444,7-4,0.0,0.04,0.0,7
2391788,1-2,0.0,0.0,,1
2391788,1-3,0.02,0.02,1.0,1
2391788,1-5,0.04,0.04,1.0,1
2391788,2-0,0.005,0.005,1.0,2
2391788,2-1,0.005,0.005,1.0,2
2391788,2-3,0.005,0.005,1.0,2
2391788,2-4,0.0,0.005,0.0,2
2391788,4-0,0.005,0.005,1.0,4
2391788,4-2,0.0,0.005,0.0,4
2391788,4-4,0.0,0.005,0.0,4
2391848,1-5,0.04,0.04,1.0,1
2391848,2-4,0.005,0.005,1.0,2
2392236,1-0,0.0,0.0,,1
